project,gitter_message_date,gitter_message_uuid,issue_number,min_date,original_date,max_date,comments_after,comments_before,total_comments,ratio
PerfectlySoft/Perfect,2015-11-24 17:30:16.452000+00:00,83d03df8b0368dcf56f2068653ecc616f937c9bc,12,2015-11-17 17:30:16.452000+00:00,2015-11-24 17:30:16.452000+00:00,2015-12-01 17:30:16.452000+00:00,1,1,2,1.0
PerfectlySoft/Perfect,2015-11-24 17:32:09.203000+00:00,d1ce30acb95f6e23aa9dd17905a1e73541b5900a,9,2015-11-17 17:32:09.203000+00:00,2015-11-24 17:32:09.203000+00:00,2015-12-01 17:32:09.203000+00:00,0,4,4,0.0
PerfectlySoft/Perfect,2016-01-11 09:45:17.848000+00:00,8c2187cefc838420a56c71d681b7768443630d07,57,2016-01-04 09:45:17.848000+00:00,2016-01-11 09:45:17.848000+00:00,2016-01-18 09:45:17.848000+00:00,0,2,2,0.0
PerfectlySoft/Perfect,2016-01-15 15:10:57.961000+00:00,b35fa4c38c64121cd014ec372e8877daa523638a,70,2016-01-08 15:10:57.961000+00:00,2016-01-15 15:10:57.961000+00:00,2016-01-22 15:10:57.961000+00:00,0,1,1,0.0
PerfectlySoft/Perfect,2016-02-11 13:30:08.492000+00:00,82cc27f3be01702d64c2363f0977a4a8dec94203,108,2016-02-04 13:30:08.492000+00:00,2016-02-11 13:30:08.492000+00:00,2016-02-18 13:30:08.492000+00:00,0,0,0,
PerfectlySoft/Perfect,2016-02-11 13:30:08.492000+00:00,82cc27f3be01702d64c2363f0977a4a8dec94203,109,2016-02-04 13:30:08.492000+00:00,2016-02-11 13:30:08.492000+00:00,2016-02-18 13:30:08.492000+00:00,0,0,0,
PerfectlySoft/Perfect,2016-03-05 08:20:55.599000+00:00,20fb232143b3174acfec47dd919e8ee4841b5529,125,2016-02-27 08:20:55.599000+00:00,2016-03-05 08:20:55.599000+00:00,2016-03-12 08:20:55.599000+00:00,0,0,0,
PerfectlySoft/Perfect,2016-03-09 11:40:24.833000+00:00,f819cbae2500ea6df0f39556d5f564133672f9ee,127,2016-03-02 11:40:24.833000+00:00,2016-03-09 11:40:24.833000+00:00,2016-03-16 11:40:24.833000+00:00,0,0,0,
PerfectlySoft/Perfect,2016-03-14 17:31:12.170000+00:00,4f3ee1da046697bb746425a17ec6c1ae7fdb8126,135,2016-03-07 17:31:12.170000+00:00,2016-03-14 17:31:12.170000+00:00,2016-03-21 17:31:12.170000+00:00,0,0,0,
PerfectlySoft/Perfect,2016-03-14 17:31:12.170000+00:00,4f3ee1da046697bb746425a17ec6c1ae7fdb8126,136,2016-03-07 17:31:12.170000+00:00,2016-03-14 17:31:12.170000+00:00,2016-03-21 17:31:12.170000+00:00,0,0,0,
PerfectlySoft/Perfect,2016-05-04 15:04:51.556000+00:00,e6b5f78363d7b98e7fd8d02643800dd23acc4005,164,2016-04-27 15:04:51.556000+00:00,2016-05-04 15:04:51.556000+00:00,2016-05-11 15:04:51.556000+00:00,17,4,21,4.25
PerfectlySoft/Perfect,2016-05-04 22:04:41.819000+00:00,23a2b4fdbef812f2121db43a48017e04e2f04b93,162,2016-04-27 22:04:41.819000+00:00,2016-05-04 22:04:41.819000+00:00,2016-05-11 22:04:41.819000+00:00,2,2,4,1.0
PerfectlySoft/Perfect,2016-06-11 17:46:47.064000+00:00,96dfc7387708f8b72cee81ce241360f82fdb134f,190,2016-06-04 17:46:47.064000+00:00,2016-06-11 17:46:47.064000+00:00,2016-06-18 17:46:47.064000+00:00,3,3,6,1.0
PerfectlySoft/Perfect,2016-08-01 16:43:50.614000+00:00,1c4d128e469c3d0b870bbb2769877ca349fa9aed,214,2016-07-25 16:43:50.614000+00:00,2016-08-01 16:43:50.614000+00:00,2016-08-08 16:43:50.614000+00:00,0,0,0,
amberframework/amber,2017-10-10 22:31:57.240000+00:00,a15aa98bf26f7f8fa59ee5a3ea7c634df79ad4cc,263,2017-10-03 22:31:57.240000+00:00,2017-10-10 22:31:57.240000+00:00,2017-10-17 22:31:57.240000+00:00,0,0,0,
amberframework/amber,2017-10-17 01:05:26.470000+00:00,bdf7b8eb7a014318b9881bed15b547c745816574,306,2017-10-10 01:05:26.470000+00:00,2017-10-17 01:05:26.470000+00:00,2017-10-24 01:05:26.470000+00:00,9,10,19,0.9
amberframework/amber,2017-10-21 11:50:30.189000+00:00,bf71751c4f84655039f4fd974c62c9a4da4521b9,315,2017-10-14 11:50:30.189000+00:00,2017-10-21 11:50:30.189000+00:00,2017-10-28 11:50:30.189000+00:00,12,6,18,2.0
amberframework/amber,2017-10-23 15:24:39.105000+00:00,87111ac84c132c18cdcfbd7032deab2a110a1bf8,269,2017-10-16 15:24:39.105000+00:00,2017-10-23 15:24:39.105000+00:00,2017-10-30 15:24:39.105000+00:00,2,0,2,inf
amberframework/amber,2017-10-26 20:59:42.324000+00:00,89441d3b617a19a933eabca56fb332da35c59241,298,2017-10-19 20:59:42.324000+00:00,2017-10-26 20:59:42.324000+00:00,2017-11-02 20:59:42.324000+00:00,0,1,1,0.0
amberframework/amber,2017-10-28 00:52:03.606000+00:00,4735f7743e1a71c073595d20416c0fd35367537f,335,2017-10-21 00:52:03.606000+00:00,2017-10-28 00:52:03.606000+00:00,2017-11-04 00:52:03.606000+00:00,2,0,2,inf
amberframework/amber,2017-10-30 16:25:16.880000+00:00,f7ae238c99f1259a468d4325eead89c77f555656,332,2017-10-23 16:25:16.880000+00:00,2017-10-30 16:25:16.880000+00:00,2017-11-06 16:25:16.880000+00:00,5,7,12,0.7142857142857143
amberframework/amber,2017-10-30 16:26:53.500000+00:00,7082182a1fd9f22b5219da485b664f161ade2b79,330,2017-10-23 16:26:53.500000+00:00,2017-10-30 16:26:53.500000+00:00,2017-11-06 16:26:53.500000+00:00,0,8,8,0.0
amberframework/amber,2017-10-30 16:28:08.489000+00:00,11d1acdf05e2bd0c4585b7c9e1508d1676c77ec4,340,2017-10-23 16:28:08.489000+00:00,2017-10-30 16:28:08.489000+00:00,2017-11-06 16:28:08.489000+00:00,2,2,4,1.0
amberframework/amber,2017-11-01 00:11:22.448000+00:00,0a245aaa9f4cf7ff90646eb9e368cedc6164e7f8,339,2017-10-25 00:11:22.448000+00:00,2017-11-01 00:11:22.448000+00:00,2017-11-08 00:11:22.448000+00:00,1,23,24,0.043478260869565216
amberframework/amber,2017-11-01 01:55:37.446000+00:00,f0c401b137485888c5936c5b8368d4e4983e2104,339,2017-10-25 01:55:37.446000+00:00,2017-11-01 01:55:37.446000+00:00,2017-11-08 01:55:37.446000+00:00,1,23,24,0.043478260869565216
amberframework/amber,2017-11-01 20:59:42.046000+00:00,eb75de0125a0bfe6929fd4733ab621230576c83a,344,2017-10-25 20:59:42.046000+00:00,2017-11-01 20:59:42.046000+00:00,2017-11-08 20:59:42.046000+00:00,0,5,5,0.0
amberframework/amber,2017-11-02 03:00:29.748000+00:00,081cc01369995be95b5e2da95440d30e894161b2,349,2017-10-26 03:00:29.748000+00:00,2017-11-02 03:00:29.748000+00:00,2017-11-09 03:00:29.748000+00:00,0,3,3,0.0
amberframework/amber,2017-11-05 03:29:33.410000+00:00,f5541340206b5f83bae00d904bcbc62145c4e2ac,359,2017-10-29 03:29:33.410000+00:00,2017-11-05 03:29:33.410000+00:00,2017-11-12 03:29:33.410000+00:00,15,1,16,15.0
amberframework/amber,2017-11-05 03:42:27.453000+00:00,d9cf502a6be06b12cf85661f49250f801db767fe,359,2017-10-29 03:42:27.453000+00:00,2017-11-05 03:42:27.453000+00:00,2017-11-12 03:42:27.453000+00:00,15,1,16,15.0
amberframework/amber,2017-11-05 13:42:04.267000+00:00,2a2b3e7e599b2dbc662e9206961b4b5154bc3794,346,2017-10-29 13:42:04.267000+00:00,2017-11-05 13:42:04.267000+00:00,2017-11-12 13:42:04.267000+00:00,1,21,22,0.047619047619047616
amberframework/amber,2017-11-07 14:00:28.445000+00:00,27daf0f16254093e880158cc1b9e4d45b158b884,368,2017-10-31 14:00:28.445000+00:00,2017-11-07 14:00:28.445000+00:00,2017-11-14 14:00:28.445000+00:00,0,0,0,
amberframework/amber,2017-11-09 00:06:06.899000+00:00,bba88b60b058a4efc1bb6221014e4cbedb313191,363,2017-11-02 00:06:06.899000+00:00,2017-11-09 00:06:06.899000+00:00,2017-11-16 00:06:06.899000+00:00,0,3,3,0.0
amberframework/amber,2017-11-09 20:07:32.597000+00:00,8b3247d4698ca584b166713c7e1831e7b5247e42,346,2017-11-02 20:07:32.597000+00:00,2017-11-09 20:07:32.597000+00:00,2017-11-16 20:07:32.597000+00:00,3,7,10,0.42857142857142855
amberframework/amber,2017-11-14 20:33:27.521000+00:00,41ebe098b1b24f32d166044f7e399ae544d514ea,269,2017-11-07 20:33:27.521000+00:00,2017-11-14 20:33:27.521000+00:00,2017-11-21 20:33:27.521000+00:00,0,0,0,
amberframework/amber,2017-11-15 21:40:29.449000+00:00,272705b4b6c03fc81147430abbf0c820ceaf4aae,343,2017-11-08 21:40:29.449000+00:00,2017-11-15 21:40:29.449000+00:00,2017-11-22 21:40:29.449000+00:00,0,0,0,
amberframework/amber,2017-11-30 18:14:14.994000+00:00,77bd212cdca9fb070324d8b1fb44f45a0d7f829f,385,2017-11-23 18:14:14.994000+00:00,2017-11-30 18:14:14.994000+00:00,2017-12-07 18:14:14.994000+00:00,0,0,0,
amberframework/amber,2017-11-30 19:43:57.299000+00:00,0c13f0085e9556b41640f80fbfea8406d030b4d1,407,2017-11-23 19:43:57.299000+00:00,2017-11-30 19:43:57.299000+00:00,2017-12-07 19:43:57.299000+00:00,3,2,5,1.5
amberframework/amber,2017-12-03 01:17:46.219000+00:00,238740928c6b71ef069bbfd950111f2f53e0e8cb,352,2017-11-26 01:17:46.219000+00:00,2017-12-03 01:17:46.219000+00:00,2017-12-10 01:17:46.219000+00:00,0,0,0,
amberframework/amber,2017-12-08 21:10:37.241000+00:00,62dd69ebfab48ba106f3d644396b03f64d99694f,352,2017-12-01 21:10:37.241000+00:00,2017-12-08 21:10:37.241000+00:00,2017-12-15 21:10:37.241000+00:00,0,0,0,
amberframework/amber,2017-12-11 23:11:55.317000+00:00,d7a5a062b81b0edb69de26119e8bf9a0a05acf2e,438,2017-12-04 23:11:55.317000+00:00,2017-12-11 23:11:55.317000+00:00,2017-12-18 23:11:55.317000+00:00,1,2,3,0.5
amberframework/amber,2017-12-14 05:53:22.451000+00:00,2c7633c3aa0b22cdb6efee600106283979f473eb,446,2017-12-07 05:53:22.451000+00:00,2017-12-14 05:53:22.451000+00:00,2017-12-21 05:53:22.451000+00:00,3,0,3,inf
amberframework/amber,2017-12-16 16:08:23.557000+00:00,1476d6bb46d109c5eee2f8b3d8b2b9e1181efaaa,441,2017-12-09 16:08:23.557000+00:00,2017-12-16 16:08:23.557000+00:00,2017-12-23 16:08:23.557000+00:00,3,3,6,1.0
amberframework/amber,2017-12-24 13:18:34.190000+00:00,a6b6ab66f83b1d03d3cad1ab0ccec32aa965ca5e,457,2017-12-17 13:18:34.190000+00:00,2017-12-24 13:18:34.190000+00:00,2017-12-31 13:18:34.190000+00:00,7,0,7,inf
amberframework/amber,2017-12-26 17:37:54.267000+00:00,f11f92ed78ab34c3059ca1f0062bcfac06f36185,358,2017-12-19 17:37:54.267000+00:00,2017-12-26 17:37:54.267000+00:00,2018-01-02 17:37:54.267000+00:00,0,0,0,
amberframework/amber,2017-12-26 17:38:31.432000+00:00,9ea3ee504c1e203f675d6875e4f50b68ceb324a3,454,2017-12-19 17:38:31.432000+00:00,2017-12-26 17:38:31.432000+00:00,2018-01-02 17:38:31.432000+00:00,0,5,5,0.0
amberframework/amber,2017-12-31 23:17:39.644000+00:00,f889f264b653f4173ad9c5daaffabd23020b5f97,461,2017-12-24 23:17:39.644000+00:00,2017-12-31 23:17:39.644000+00:00,2018-01-07 23:17:39.644000+00:00,0,1,1,0.0
amberframework/amber,2018-01-01 22:10:43.282000+00:00,b7b7828758df8cc16a1a95a5b1c3032da0cd4b17,472,2017-12-25 22:10:43.282000+00:00,2018-01-01 22:10:43.282000+00:00,2018-01-08 22:10:43.282000+00:00,0,0,0,
amberframework/amber,2018-01-03 00:17:20.037000+00:00,be6487748a8d3661f83629b4f3327bdb76ed8ca6,469,2017-12-27 00:17:20.037000+00:00,2018-01-03 00:17:20.037000+00:00,2018-01-10 00:17:20.037000+00:00,0,7,7,0.0
amberframework/amber,2018-01-05 19:36:24.733000+00:00,2b60efe95aa6bf981daa4bb58581f46816b4a41a,478,2017-12-29 19:36:24.733000+00:00,2018-01-05 19:36:24.733000+00:00,2018-01-12 19:36:24.733000+00:00,1,1,2,1.0
amberframework/amber,2018-01-05 22:37:22.687000+00:00,104ecd3bee27070230598fcd8f113f9d1c45aca9,478,2017-12-29 22:37:22.687000+00:00,2018-01-05 22:37:22.687000+00:00,2018-01-12 22:37:22.687000+00:00,1,1,2,1.0
amberframework/amber,2018-01-06 16:51:43.640000+00:00,eb7c8466ea0205dca78eec94bf082278a6569e21,482,2017-12-30 16:51:43.640000+00:00,2018-01-06 16:51:43.640000+00:00,2018-01-13 16:51:43.640000+00:00,0,0,0,
amberframework/amber,2018-01-06 18:00:51+00:00,e3dd43c1a71b39e765ec66df5629cd45675c297b,486,2017-12-30 18:00:51+00:00,2018-01-06 18:00:51+00:00,2018-01-13 18:00:51+00:00,1,0,1,inf
amberframework/amber,2018-01-08 21:39:54.018000+00:00,59bb4b67394648ff8526a49122fa31c3dabf97f8,491,2018-01-01 21:39:54.018000+00:00,2018-01-08 21:39:54.018000+00:00,2018-01-15 21:39:54.018000+00:00,10,0,10,inf
amberframework/amber,2018-01-08 22:43:40.147000+00:00,252413c0b0dded1eea2edc79acce0aac4fc6e44d,432,2018-01-01 22:43:40.147000+00:00,2018-01-08 22:43:40.147000+00:00,2018-01-15 22:43:40.147000+00:00,0,4,4,0.0
amberframework/amber,2018-01-09 16:16:17.316000+00:00,a84149e80dc05ea07d37be67a219c439f75639dd,495,2018-01-02 16:16:17.316000+00:00,2018-01-09 16:16:17.316000+00:00,2018-01-16 16:16:17.316000+00:00,0,0,0,
amberframework/amber,2018-01-09 23:37:48.345000+00:00,0ddf760c97b7621256468d0d09cd95e90d45b8da,497,2018-01-02 23:37:48.345000+00:00,2018-01-09 23:37:48.345000+00:00,2018-01-16 23:37:48.345000+00:00,6,0,6,inf
amberframework/amber,2018-01-09 23:37:48.345000+00:00,0ddf760c97b7621256468d0d09cd95e90d45b8da,233,2018-01-02 23:37:48.345000+00:00,2018-01-09 23:37:48.345000+00:00,2018-01-16 23:37:48.345000+00:00,2,2,4,1.0
amberframework/amber,2018-01-12 17:06:59.242000+00:00,ed45fcef82a6f520e441d7ab0f4f8049c197eb84,457,2018-01-05 17:06:59.242000+00:00,2018-01-12 17:06:59.242000+00:00,2018-01-19 17:06:59.242000+00:00,0,0,0,
amberframework/amber,2018-01-12 20:14:03.980000+00:00,be9537fb76b2940ba794869a7f6d6518dba2a514,457,2018-01-05 20:14:03.980000+00:00,2018-01-12 20:14:03.980000+00:00,2018-01-19 20:14:03.980000+00:00,0,0,0,
amberframework/amber,2018-01-12 20:41:58.898000+00:00,3ab86483fd7d83d5ad3e7eb26feacac67ea15ca1,497,2018-01-05 20:41:58.898000+00:00,2018-01-12 20:41:58.898000+00:00,2018-01-19 20:41:58.898000+00:00,4,2,6,2.0
amberframework/amber,2018-01-12 22:24:25.087000+00:00,ceeb9ae84947036ba72a4248f4a74b18fd8025fb,506,2018-01-05 22:24:25.087000+00:00,2018-01-12 22:24:25.087000+00:00,2018-01-19 22:24:25.087000+00:00,3,0,3,inf
amberframework/amber,2018-01-13 01:21:15.838000+00:00,43bab6983f6698d543dc90a50ad35d8f3b5162f4,509,2018-01-06 01:21:15.838000+00:00,2018-01-13 01:21:15.838000+00:00,2018-01-20 01:21:15.838000+00:00,2,0,2,inf
amberframework/amber,2018-01-13 02:14:01.868000+00:00,722fe7665f3feb9ce5422eb21b2bc76ae43dc40c,508,2018-01-06 02:14:01.868000+00:00,2018-01-13 02:14:01.868000+00:00,2018-01-20 02:14:01.868000+00:00,2,8,10,0.25
amberframework/amber,2018-01-13 04:39:02.549000+00:00,28cb5af61746e020e52ac3c03700d8ed930dae06,509,2018-01-06 04:39:02.549000+00:00,2018-01-13 04:39:02.549000+00:00,2018-01-20 04:39:02.549000+00:00,1,1,2,1.0
amberframework/amber,2018-01-13 04:40:33.005000+00:00,e99435608052965c05e9dabd8176a3ec391d39c7,511,2018-01-06 04:40:33.005000+00:00,2018-01-13 04:40:33.005000+00:00,2018-01-20 04:40:33.005000+00:00,0,0,0,
amberframework/amber,2018-01-13 14:09:18.671000+00:00,8814173dcfdc2c9c545deb08cfe3b4d70aad4a54,514,2018-01-06 14:09:18.671000+00:00,2018-01-13 14:09:18.671000+00:00,2018-01-20 14:09:18.671000+00:00,0,0,0,
amberframework/amber,2018-01-13 20:27:49.929000+00:00,e0be619f5ea2b9a4468a0fc7eb3e0f7850905967,516,2018-01-06 20:27:49.929000+00:00,2018-01-13 20:27:49.929000+00:00,2018-01-20 20:27:49.929000+00:00,0,0,0,
amberframework/amber,2018-01-13 23:33:09.490000+00:00,a0aecbb8f9e587b37b0c30006f9028f5c9ee8c4f,518,2018-01-06 23:33:09.490000+00:00,2018-01-13 23:33:09.490000+00:00,2018-01-20 23:33:09.490000+00:00,1,0,1,inf
amberframework/amber,2018-01-14 00:11:28.322000+00:00,681309a14ffbc88dde67eb3355bfa1be11a2fd46,519,2018-01-07 00:11:28.322000+00:00,2018-01-14 00:11:28.322000+00:00,2018-01-21 00:11:28.322000+00:00,3,0,3,inf
amberframework/amber,2018-01-14 01:54:49.196000+00:00,b6cc454a8941962b993f514fe4274d0ea93e5606,520,2018-01-07 01:54:49.196000+00:00,2018-01-14 01:54:49.196000+00:00,2018-01-21 01:54:49.196000+00:00,0,2,2,0.0
amberframework/amber,2018-01-14 19:08:08.790000+00:00,32ecd02d786af381394d65f32472e06be9a13d22,530,2018-01-07 19:08:08.790000+00:00,2018-01-14 19:08:08.790000+00:00,2018-01-21 19:08:08.790000+00:00,1,0,1,inf
amberframework/amber,2018-01-14 21:16:18.163000+00:00,e0ad415759f9b490d08e0c55ee1148d137b5b65a,531,2018-01-07 21:16:18.163000+00:00,2018-01-14 21:16:18.163000+00:00,2018-01-21 21:16:18.163000+00:00,4,0,4,inf
amberframework/amber,2018-01-14 22:16:46.314000+00:00,b0f766867b715b8ae4b239607b33fd16855c103e,529,2018-01-07 22:16:46.314000+00:00,2018-01-14 22:16:46.314000+00:00,2018-01-21 22:16:46.314000+00:00,0,0,0,
amberframework/amber,2018-01-15 17:44:57.133000+00:00,8d60af316155da14f8bdd56f01352ae98a7c4ffe,522,2018-01-08 17:44:57.133000+00:00,2018-01-15 17:44:57.133000+00:00,2018-01-22 17:44:57.133000+00:00,0,1,1,0.0
amberframework/amber,2018-01-15 17:53:48.129000+00:00,7cd64e8fc217109770bb738c6bb44fae003c0b30,517,2018-01-08 17:53:48.129000+00:00,2018-01-15 17:53:48.129000+00:00,2018-01-22 17:53:48.129000+00:00,0,0,0,
amberframework/amber,2018-01-16 03:03:05.712000+00:00,9fb1a87c92f95325d9911c83b25fa8912af1a1c8,535,2018-01-09 03:03:05.712000+00:00,2018-01-16 03:03:05.712000+00:00,2018-01-23 03:03:05.712000+00:00,0,0,0,
amberframework/amber,2018-01-16 03:05:00.614000+00:00,e029446ec4a47cde8d2d10a0f8de0102ff89c3ad,535,2018-01-09 03:05:00.614000+00:00,2018-01-16 03:05:00.614000+00:00,2018-01-23 03:05:00.614000+00:00,0,0,0,
amberframework/amber,2018-01-16 03:27:38.057000+00:00,20bb97bf5b6a23acdd429ebea618011bcfe0e135,535,2018-01-09 03:27:38.057000+00:00,2018-01-16 03:27:38.057000+00:00,2018-01-23 03:27:38.057000+00:00,0,0,0,
amberframework/amber,2018-01-16 03:27:44.971000+00:00,c0130f137fa4f31b630ca0032e8497db0c257b92,535,2018-01-09 03:27:44.971000+00:00,2018-01-16 03:27:44.971000+00:00,2018-01-23 03:27:44.971000+00:00,0,0,0,
amberframework/amber,2018-01-16 05:04:57.978000+00:00,c8bf8eadb8577a6241dbf77d0cd2126446a32e96,535,2018-01-09 05:04:57.978000+00:00,2018-01-16 05:04:57.978000+00:00,2018-01-23 05:04:57.978000+00:00,0,0,0,
amberframework/amber,2018-01-17 00:41:06.704000+00:00,47aa47bb104e69ffc57570d6a2183c7cf89bd29a,420,2018-01-10 00:41:06.704000+00:00,2018-01-17 00:41:06.704000+00:00,2018-01-24 00:41:06.704000+00:00,6,0,6,inf
amberframework/amber,2018-01-17 01:06:23.216000+00:00,765b46a19e1276fac4ba44f970a871e874ed1969,171,2018-01-10 01:06:23.216000+00:00,2018-01-17 01:06:23.216000+00:00,2018-01-24 01:06:23.216000+00:00,3,0,3,inf
amberframework/amber,2018-01-18 14:19:15.973000+00:00,8509a1670167ffbfc60fced742e1f7eb09963474,542,2018-01-11 14:19:15.973000+00:00,2018-01-18 14:19:15.973000+00:00,2018-01-25 14:19:15.973000+00:00,0,0,0,
amberframework/amber,2018-01-19 21:19:40.492000+00:00,700ab9dbfc6d667b642a1a2257b57177e7f640c0,548,2018-01-12 21:19:40.492000+00:00,2018-01-19 21:19:40.492000+00:00,2018-01-26 21:19:40.492000+00:00,4,0,4,inf
amberframework/amber,2018-01-19 22:31:58.434000+00:00,b2eeaa2a672c11341c2bda9d898149bab9032303,539,2018-01-12 22:31:58.434000+00:00,2018-01-19 22:31:58.434000+00:00,2018-01-26 22:31:58.434000+00:00,0,1,1,0.0
amberframework/amber,2018-01-20 04:47:02.633000+00:00,c6a91bfc00607a8080a862466399c1ca7da255f4,476,2018-01-13 04:47:02.633000+00:00,2018-01-20 04:47:02.633000+00:00,2018-01-27 04:47:02.633000+00:00,1,3,4,0.3333333333333333
amberframework/amber,2018-01-20 05:41:48.808000+00:00,c80e112d5381fc5448efb870fe39e8164bf04dc2,522,2018-01-13 05:41:48.808000+00:00,2018-01-20 05:41:48.808000+00:00,2018-01-27 05:41:48.808000+00:00,0,1,1,0.0
amberframework/amber,2018-01-20 11:53:41.112000+00:00,07de64bce69935e345048d4f35ec087197363507,549,2018-01-13 11:53:41.112000+00:00,2018-01-20 11:53:41.112000+00:00,2018-01-27 11:53:41.112000+00:00,0,0,0,
amberframework/amber,2018-01-20 19:19:45.199000+00:00,aff3df1da2e1783e388c17b7bd8a922d12e1f7cb,553,2018-01-13 19:19:45.199000+00:00,2018-01-20 19:19:45.199000+00:00,2018-01-27 19:19:45.199000+00:00,2,0,2,inf
amberframework/amber,2018-01-21 18:27:51.111000+00:00,3c56b1c1e78b3408e4a4e838e138db6857f67534,476,2018-01-14 18:27:51.111000+00:00,2018-01-21 18:27:51.111000+00:00,2018-01-28 18:27:51.111000+00:00,1,0,1,inf
amberframework/amber,2018-01-21 22:02:34.603000+00:00,2467141f94dd11f64c7ff9293f88e6044d37e4ee,564,2018-01-14 22:02:34.603000+00:00,2018-01-21 22:02:34.603000+00:00,2018-01-28 22:02:34.603000+00:00,8,0,8,inf
amberframework/amber,2018-01-22 19:54:39.488000+00:00,3e4c478e07376bb15f14b207b50ad5b54866138e,476,2018-01-15 19:54:39.488000+00:00,2018-01-22 19:54:39.488000+00:00,2018-01-29 19:54:39.488000+00:00,1,0,1,inf
amberframework/amber,2018-01-22 20:06:33.924000+00:00,e943c94358c990ae38ca4d6011d81603d5223ec7,568,2018-01-15 20:06:33.924000+00:00,2018-01-22 20:06:33.924000+00:00,2018-01-29 20:06:33.924000+00:00,5,0,5,inf
amberframework/amber,2018-01-23 17:48:28.255000+00:00,9e4e61549601d4088c556898eeee2bf29d608b4a,476,2018-01-16 17:48:28.255000+00:00,2018-01-23 17:48:28.255000+00:00,2018-01-30 17:48:28.255000+00:00,1,0,1,inf
amberframework/amber,2018-01-24 22:02:24.048000+00:00,9f52122a09d2d8918057f681247363be75090928,578,2018-01-17 22:02:24.048000+00:00,2018-01-24 22:02:24.048000+00:00,2018-01-31 22:02:24.048000+00:00,0,0,0,
amberframework/amber,2018-01-27 22:37:19.337000+00:00,dcfa5ba50be62710db73f1d3181bdf03efad3431,585,2018-01-20 22:37:19.337000+00:00,2018-01-27 22:37:19.337000+00:00,2018-02-03 22:37:19.337000+00:00,11,0,11,inf
amberframework/amber,2018-01-27 23:13:12.661000+00:00,455465a7ff07e782a7fd734c9723e14f159c9f8f,589,2018-01-20 23:13:12.661000+00:00,2018-01-27 23:13:12.661000+00:00,2018-02-03 23:13:12.661000+00:00,0,0,0,
amberframework/amber,2018-01-28 10:42:49.004000+00:00,d438363af5972eec5273125b19232ff90d5e84b9,590,2018-01-21 10:42:49.004000+00:00,2018-01-28 10:42:49.004000+00:00,2018-02-04 10:42:49.004000+00:00,5,0,5,inf
amberframework/amber,2018-01-28 17:40:26.980000+00:00,27a51a6b1299a3ba2f697231117c045e847bc38e,574,2018-01-21 17:40:26.980000+00:00,2018-01-28 17:40:26.980000+00:00,2018-02-04 17:40:26.980000+00:00,7,2,9,3.5
amberframework/amber,2018-01-28 18:45:58.686000+00:00,66e50e407cd00cede95ba04946bd4e031d985b82,574,2018-01-21 18:45:58.686000+00:00,2018-01-28 18:45:58.686000+00:00,2018-02-04 18:45:58.686000+00:00,7,2,9,3.5
amberframework/amber,2018-01-30 01:13:12.770000+00:00,bbd7cdf6a3539286b19007f6ede2c88c223c1a8e,593,2018-01-23 01:13:12.770000+00:00,2018-01-30 01:13:12.770000+00:00,2018-02-06 01:13:12.770000+00:00,0,0,0,
amberframework/amber,2018-01-31 09:16:19.655000+00:00,e6e4de1ef4400abf302bf928b62c07a9de578b63,582,2018-01-24 09:16:19.655000+00:00,2018-01-31 09:16:19.655000+00:00,2018-02-07 09:16:19.655000+00:00,19,9,28,2.111111111111111
amberframework/amber,2018-01-31 16:33:51.780000+00:00,8ce1bba75bd5cd5720848639c5e045ea19aad866,580,2018-01-24 16:33:51.780000+00:00,2018-01-31 16:33:51.780000+00:00,2018-02-07 16:33:51.780000+00:00,5,2,7,2.5
amberframework/amber,2018-01-31 17:25:16.607000+00:00,ece1ec783d2a659ac1ed85fa1d49ea6f5838acfa,574,2018-01-24 17:25:16.607000+00:00,2018-01-31 17:25:16.607000+00:00,2018-02-07 17:25:16.607000+00:00,3,5,8,0.6
amberframework/amber,2018-02-01 22:56:47.261000+00:00,d66bf64f34355264dc74b04b39d71b01192dcc1c,610,2018-01-25 22:56:47.261000+00:00,2018-02-01 22:56:47.261000+00:00,2018-02-08 22:56:47.261000+00:00,14,0,14,inf
amberframework/amber,2018-02-02 23:06:37.205000+00:00,33e83a3d847fd9c4b5fee126a0a65baa5b09f6ea,619,2018-01-26 23:06:37.205000+00:00,2018-02-02 23:06:37.205000+00:00,2018-02-09 23:06:37.205000+00:00,0,0,0,
amberframework/amber,2018-02-02 23:11:52.219000+00:00,88c4c510591223a55e6a9abbcda64987c3f7fd3d,620,2018-01-26 23:11:52.219000+00:00,2018-02-02 23:11:52.219000+00:00,2018-02-09 23:11:52.219000+00:00,2,0,2,inf
amberframework/amber,2018-02-03 09:17:55.086000+00:00,d6ff2cfce799ad8d26a427138bd36698a0a07237,616,2018-01-27 09:17:55.086000+00:00,2018-02-03 09:17:55.086000+00:00,2018-02-10 09:17:55.086000+00:00,2,1,3,2.0
amberframework/amber,2018-02-03 12:26:33.792000+00:00,227448b2a6005c912a8b93854e8a53cd2e5d29ca,616,2018-01-27 12:26:33.792000+00:00,2018-02-03 12:26:33.792000+00:00,2018-02-10 12:26:33.792000+00:00,2,1,3,2.0
