resolution_time,name,configuration
1,angular,Gitter
5936,angular,Gitter
97,angular,Gitter
NA,angular,Gitter
0,angular,Gitter
0,angular,Gitter
2683,angular,Gitter
0,angular,Gitter
24068,angular,Gitter
5889,angular,Gitter
NA,angular,Gitter
8,angular,Gitter
99,angular,Gitter
17,angular,Gitter
1,angular,Gitter
2,angular,Gitter
5546,angular,Gitter
21,angular,Gitter
255,angular,Gitter
1196,angular,Gitter
709,angular,Gitter
2022,angular,Gitter
2022,angular,Gitter
7076,angular,Gitter
2,angular,Gitter
11,angular,Gitter
1906,angular,Gitter
55,angular,Gitter
1,angular,Gitter
13,angular,Gitter
0,angular,Gitter
1,angular,Gitter
1,angular,Gitter
1,angular,Gitter
0,angular,Gitter
2,angular,Gitter
7864,angular,Gitter
7076,angular,Gitter
1012,angular,Gitter
825,angular,Gitter
6861,angular,Gitter
2,angular,Gitter
735,angular,Gitter
1066,angular,Gitter
1,angular,Gitter
4611,angular,Gitter
1,angular,Gitter
510,angular,Gitter
556,angular,Gitter
89,angular,Gitter
11234,angular,Gitter
1118,angular,Gitter
89,angular,Gitter
510,angular,Gitter
70,angular,Gitter
1755,angular,Gitter
NA,angular,Gitter
24,angular,Gitter
186,angular,Gitter
0,angular,Gitter
2,angular,Gitter
577,angular,Gitter
11,angular,Gitter
1,angular,Gitter
69,angular,Gitter
69,angular,Gitter
5114,angular,Gitter
0,angular,Gitter
0,angular,Gitter
0,angular,Gitter
51,angular,Gitter
158,angular,Gitter
5114,angular,Gitter
77,angular,Gitter
363,angular,Gitter
2646,angular,Gitter
358,angular,Gitter
7076,angular,Gitter
0,angular,Gitter
125,angular,Gitter
385,angular,Gitter
3253,angular,Gitter
3253,angular,Gitter
202,angular,Gitter
71,angular,Gitter
71,angular,Gitter
202,angular,Gitter
125,angular,Gitter
4,angular,Gitter
1440,angular,Gitter
0,angular,Gitter
17135,angular,Gitter
1127,angular,Gitter
20,angular,Gitter
27,angular,Gitter
11277,angular,Gitter
27,angular,Gitter
14,angular,Gitter
0,angular,Gitter
NA,angular,Gitter
894,angular,Gitter
NA,angular,Gitter
50,angular,Gitter
27,angular,Gitter
264,angular,Gitter
825,angular,Gitter
27,angular,Gitter
6229,angular,Gitter
123,angular,Gitter
50,angular,Gitter
0,angular,Gitter
952,angular,Gitter
264,angular,Gitter
103,angular,Gitter
311,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
0,angular,Gitter
202,angular,Gitter
1,angular,Gitter
7,angular,Gitter
NA,angular,Gitter
72,angular,Gitter
20,angular,Gitter
264,angular,Gitter
18,angular,Gitter
18,angular,Gitter
1,angular,Gitter
2,angular,Gitter
18,angular,Gitter
2,angular,Gitter
2,angular,Gitter
2,angular,Gitter
867,angular,Gitter
0,angular,Gitter
4135,angular,Gitter
63,angular,Gitter
7864,angular,Gitter
7076,angular,Gitter
1205,angular,Gitter
853,angular,Gitter
7864,angular,Gitter
410,angular,Gitter
4975,angular,Gitter
15126,angular,Gitter
587,angular,Gitter
15346,angular,Gitter
410,angular,Gitter
410,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
16,angular,Gitter
15,angular,Gitter
4975,angular,Gitter
993,angular,Gitter
22269,angular,Gitter
2,angular,Gitter
2359,angular,Gitter
993,angular,Gitter
1,angular,Gitter
85,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
202,angular,Gitter
5183,angular,Gitter
184,angular,Gitter
184,angular,Gitter
26,angular,Gitter
26,angular,Gitter
0,angular,Gitter
3702,angular,Gitter
20880,angular,Gitter
427,angular,Gitter
NA,angular,Gitter
20880,angular,Gitter
19525,angular,Gitter
427,angular,Gitter
77,angular,Gitter
NA,angular,Gitter
197,angular,Gitter
103,angular,Gitter
2359,angular,Gitter
6229,angular,Gitter
26,angular,Gitter
85,angular,Gitter
NA,angular,Gitter
2,angular,Gitter
1171,angular,Gitter
3061,angular,Gitter
2359,angular,Gitter
1171,angular,Gitter
90,angular,Gitter
3841,angular,Gitter
1171,angular,Gitter
4401,angular,Gitter
7076,angular,Gitter
7864,angular,Gitter
NA,angular,Gitter
974,angular,Gitter
69,angular,Gitter
734,angular,Gitter
673,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
4,angular,Gitter
17,angular,Gitter
3682,angular,Gitter
2,angular,Gitter
3337,angular,Gitter
3337,angular,Gitter
24,angular,Gitter
16,angular,Gitter
15139,angular,Gitter
853,angular,Gitter
1171,angular,Gitter
8596,angular,Gitter
3,angular,Gitter
6962,angular,Gitter
0,angular,Gitter
141,angular,Gitter
16,angular,Gitter
1084,angular,Gitter
161,angular,Gitter
161,angular,Gitter
NA,angular,Gitter
19525,angular,Gitter
734,angular,Gitter
6244,angular,Gitter
7864,angular,Gitter
3702,angular,Gitter
40,angular,Gitter
1084,angular,Gitter
20,angular,Gitter
3078,angular,Gitter
3337,angular,Gitter
3337,angular,Gitter
8687,angular,Gitter
NA,angular,Gitter
397,angular,Gitter
13388,angular,Gitter
15346,angular,Gitter
3,angular,Gitter
3599,angular,Gitter
1751,angular,Gitter
1495,angular,Gitter
7864,angular,Gitter
275,angular,Gitter
404,angular,Gitter
26,angular,Gitter
16,angular,Gitter
1751,angular,Gitter
7864,angular,Gitter
NA,angular,Gitter
85,angular,Gitter
7864,angular,Gitter
6895,angular,Gitter
65,angular,Gitter
569,angular,Gitter
1,angular,Gitter
28,angular,Gitter
519,angular,Gitter
519,angular,Gitter
24,angular,Gitter
24,angular,Gitter
1440,angular,Gitter
1979,angular,Gitter
9388,angular,Gitter
3082,angular,Gitter
16,angular,Gitter
1,angular,Gitter
26,angular,Gitter
138,angular,Gitter
1,angular,Gitter
498,angular,Gitter
24018,angular,Gitter
1236,angular,Gitter
7864,angular,Gitter
569,angular,Gitter
6244,angular,Gitter
60,angular,Gitter
NA,angular,Gitter
7864,angular,Gitter
47,angular,Gitter
275,angular,Gitter
27,angular,Gitter
433,angular,Gitter
10671,angular,Gitter
433,angular,Gitter
124,angular,Gitter
2,angular,Gitter
60,angular,Gitter
13,angular,Gitter
498,angular,Gitter
1,angular,Gitter
10,angular,Gitter
295,angular,Gitter
104,angular,Gitter
498,angular,Gitter
20289,angular,Gitter
20289,angular,Gitter
12780,angular,Gitter
4807,angular,Gitter
39,angular,Gitter
4,angular,Gitter
59,angular,Gitter
498,angular,Gitter
60,angular,Gitter
60,angular,Gitter
59,angular,Gitter
161,angular,Gitter
1,angular,Gitter
1459,angular,Gitter
104,angular,Gitter
498,angular,Gitter
498,angular,Gitter
4135,angular,Gitter
1098,angular,Gitter
1084,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
498,angular,Gitter
2,angular,Gitter
498,angular,Gitter
2,angular,Gitter
8939,angular,Gitter
10402,angular,Gitter
3702,angular,Gitter
1236,angular,Gitter
498,angular,Gitter
1,angular,Gitter
1236,angular,Gitter
5,angular,Gitter
1354,angular,Gitter
60,angular,Gitter
498,angular,Gitter
569,angular,Gitter
301,angular,Gitter
13,angular,Gitter
484,angular,Gitter
212,angular,Gitter
5,angular,Gitter
3,angular,Gitter
22,angular,Gitter
60,angular,Gitter
5739,angular,Gitter
137,angular,Gitter
1,angular,Gitter
498,angular,Gitter
5,angular,Gitter
2790,angular,Gitter
2790,angular,Gitter
1236,angular,Gitter
498,angular,Gitter
2790,angular,Gitter
0,angular,Gitter
1323,angular,Gitter
498,angular,Gitter
NA,angular,Gitter
498,angular,Gitter
3,angular,Gitter
48,angular,Gitter
498,angular,Gitter
NA,angular,Gitter
4,angular,Gitter
0,angular,Gitter
16,angular,Gitter
0,angular,Gitter
14,angular,Gitter
12552,angular,Gitter
16,angular,Gitter
1,angular,Gitter
498,angular,Gitter
569,angular,Gitter
1,angular,Gitter
5546,angular,Gitter
2,angular,Gitter
15126,angular,Gitter
5852,angular,Gitter
301,angular,Gitter
11234,angular,Gitter
1098,angular,Gitter
16,angular,Gitter
498,angular,Gitter
4955,angular,Gitter
38,angular,Gitter
NA,angular,Gitter
16,angular,Gitter
NA,angular,Gitter
7864,angular,Gitter
569,angular,Gitter
498,angular,Gitter
24,angular,Gitter
8,angular,Gitter
32,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
60,angular,Gitter
8,angular,Gitter
498,angular,Gitter
NA,angular,Gitter
6242,angular,Gitter
39,angular,Gitter
301,angular,Gitter
205,angular,Gitter
2165,angular,Gitter
0,angular,Gitter
19,angular,Gitter
1521,angular,Gitter
161,angular,Gitter
569,angular,Gitter
1236,angular,Gitter
257,angular,Gitter
257,angular,Gitter
NA,angular,Gitter
3169,angular,Gitter
6810,angular,Gitter
3169,angular,Gitter
5952,angular,Gitter
1,angular,Gitter
2,angular,Gitter
2435,angular,Gitter
20,angular,Gitter
6746,angular,Gitter
3,angular,Gitter
3513,angular,Gitter
663,angular,Gitter
3,angular,Gitter
974,angular,Gitter
3,angular,Gitter
3908,angular,Gitter
NA,angular,Gitter
4,angular,Gitter
663,angular,Gitter
663,angular,Gitter
NA,angular,Gitter
257,angular,Gitter
3908,angular,Gitter
2165,angular,Gitter
3829,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
5,angular,Gitter
16,angular,Gitter
24,angular,Gitter
2,angular,Gitter
2,angular,Gitter
4997,angular,Gitter
26,angular,Gitter
484,angular,Gitter
104,angular,Gitter
2,angular,Gitter
980,angular,Gitter
2,angular,Gitter
2,angular,Gitter
24,angular,Gitter
194,angular,Gitter
18,angular,Gitter
980,angular,Gitter
0,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
2,angular,Gitter
5,angular,Gitter
2286,angular,Gitter
2165,angular,Gitter
12,angular,Gitter
NA,angular,Gitter
16,angular,Gitter
1,angular,Gitter
2499,angular,Gitter
1236,angular,Gitter
1098,angular,Gitter
78,angular,Gitter
NA,angular,Gitter
25,angular,Gitter
16,angular,Gitter
34,angular,Gitter
NA,angular,Gitter
229,angular,Gitter
632,angular,Gitter
5674,angular,Gitter
6760,angular,Gitter
12661,angular,Gitter
1,angular,Gitter
13921,angular,Gitter
213,angular,Gitter
569,angular,Gitter
6895,angular,Gitter
2850,angular,Gitter
8597,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
8,angular,Gitter
213,angular,Gitter
20880,angular,Gitter
11553,angular,Gitter
0,angular,Gitter
NA,angular,Gitter
5,angular,Gitter
7101,angular,Gitter
140,angular,Gitter
1098,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
20779,angular,Gitter
0,angular,Gitter
14,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
7864,angular,Gitter
26,angular,Gitter
66,angular,Gitter
NA,angular,Gitter
66,angular,Gitter
2,angular,Gitter
1,angular,Gitter
1,angular,Gitter
498,angular,Gitter
1926,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
510,angular,Gitter
510,angular,Gitter
510,angular,Gitter
1,angular,Gitter
6962,angular,Gitter
8939,angular,Gitter
0,angular,Gitter
5021,angular,Gitter
631,angular,Gitter
463,angular,Gitter
12870,angular,Gitter
6895,angular,Gitter
63,angular,Gitter
2,angular,Gitter
0,angular,Gitter
0,angular,Gitter
NA,angular,Gitter
34,angular,Gitter
NA,angular,Gitter
63,angular,Gitter
NA,angular,Gitter
3934,angular,Gitter
12780,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
111,angular,Gitter
26,angular,Gitter
0,angular,Gitter
1806,angular,Gitter
4130,angular,Gitter
151,angular,Gitter
5,angular,Gitter
7864,angular,Gitter
23,angular,Gitter
6482,angular,Gitter
1340,angular,Gitter
NA,angular,Gitter
3,angular,Gitter
3,angular,Gitter
1,angular,Gitter
0,angular,Gitter
1,angular,Gitter
1,angular,Gitter
7501,angular,Gitter
3531,angular,Gitter
6895,angular,Gitter
286,angular,Gitter
NA,angular,Gitter
4569,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
2,angular,Gitter
1,angular,Gitter
16,angular,Gitter
0,angular,Gitter
11819,angular,Gitter
1,angular,Gitter
1,angular,Gitter
1,angular,Gitter
1806,angular,Gitter
26,angular,Gitter
3735,angular,Gitter
1076,angular,Gitter
1806,angular,Gitter
1,angular,Gitter
124,angular,Gitter
3260,angular,Gitter
2396,angular,Gitter
1,angular,Gitter
819,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
3139,angular,Gitter
NA,angular,Gitter
1440,angular,Gitter
0,angular,Gitter
22,angular,Gitter
0,angular,Gitter
2,angular,Gitter
3617,angular,Gitter
33,angular,Gitter
25,angular,Gitter
8,angular,Gitter
9,angular,Gitter
3921,angular,Gitter
3513,angular,Gitter
20779,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
3260,angular,Gitter
49,angular,Gitter
1126,angular,Gitter
49,angular,Gitter
631,angular,Gitter
55,angular,Gitter
11941,angular,Gitter
11941,angular,Gitter
NA,angular,Gitter
3531,angular,Gitter
819,angular,Gitter
4376,angular,Gitter
2578,angular,Gitter
1340,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
94,angular,Gitter
3139,angular,Gitter
1340,angular,Gitter
9455,angular,Gitter
15564,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
94,angular,Gitter
0,angular,Gitter
NA,angular,Gitter
10,angular,Gitter
10,angular,Gitter
0,angular,Gitter
722,angular,Gitter
719,angular,Gitter
20,angular,Gitter
20,angular,Gitter
982,angular,Gitter
2499,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
217,angular,Gitter
NA,angular,Gitter
6543,angular,Gitter
8669,angular,Gitter
1349,angular,Gitter
6242,angular,Gitter
601,angular,Gitter
15844,angular,Gitter
248,angular,Gitter
NA,angular,Gitter
11498,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
348,angular,Gitter
150,angular,Gitter
46,angular,Gitter
NA,angular,Gitter
12793,angular,Gitter
NA,angular,Gitter
550,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
545,angular,Gitter
NA,angular,Gitter
12793,angular,Gitter
1,angular,Gitter
2246,angular,Gitter
NA,angular,Gitter
4997,angular,Gitter
11,angular,Gitter
NA,angular,Gitter
21270,angular,Gitter
819,angular,Gitter
10744,angular,Gitter
66,angular,Gitter
84,angular,Gitter
NA,angular,Gitter
14,angular,Gitter
23,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
819,angular,Gitter
NA,angular,Gitter
3577,angular,Gitter
0,angular,Gitter
7,angular,Gitter
1,angular,Gitter
1,angular,Gitter
4951,angular,Gitter
1152,angular,Gitter
5936,angular,Gitter
1012,angular,Gitter
2445,angular,Gitter
2,angular,Gitter
4975,angular,Gitter
47,angular,Gitter
1,angular,Gitter
6895,angular,Gitter
80,angular,Gitter
1,angular,Gitter
9911,angular,Gitter
4569,angular,Gitter
NA,angular,Gitter
3735,angular,Gitter
9594,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
392,angular,Gitter
1440,angular,Gitter
NA,angular,Gitter
773,angular,Gitter
3238,angular,Gitter
153,angular,Gitter
4177,angular,Gitter
94,angular,Gitter
23,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
23,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
11234,angular,Gitter
46,angular,Gitter
13269,angular,Gitter
9383,angular,Gitter
NA,angular,Gitter
8,angular,Gitter
3238,angular,Gitter
10,angular,Gitter
NA,angular,Gitter
2666,angular,Gitter
12780,angular,Gitter
4,angular,Gitter
NA,angular,Gitter
601,angular,Gitter
815,angular,Gitter
NA,angular,Gitter
1145,angular,Gitter
16735,angular,Gitter
27420,angular,Gitter
NA,angular,Gitter
1076,angular,Gitter
3581,angular,Gitter
22,angular,Gitter
454,angular,Gitter
NA,angular,Gitter
14212,angular,Gitter
21667,angular,Gitter
3667,angular,Gitter
NA,angular,Gitter
4376,angular,Gitter
7218,angular,Gitter
2122,angular,Gitter
26,angular,Gitter
271,angular,Gitter
1,angular,Gitter
6648,angular,Gitter
2435,angular,Gitter
NA,angular,Gitter
6895,angular,Gitter
1,angular,Gitter
3581,angular,Gitter
4366,angular,Gitter
4366,angular,Gitter
23,angular,Gitter
0,angular,Gitter
2286,angular,Gitter
109,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
1323,angular,Gitter
1,angular,Gitter
91,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
1825,angular,Gitter
5546,angular,Gitter
5546,angular,Gitter
592,angular,Gitter
223,angular,Gitter
1837,angular,Gitter
NA,angular,Gitter
10809,angular,Gitter
227,angular,Gitter
309,angular,Gitter
315,angular,Gitter
6960,angular,Gitter
2237,angular,Gitter
149,angular,Gitter
1845,angular,Gitter
53,angular,Gitter
2237,angular,Gitter
22,angular,Gitter
414,angular,Gitter
1837,angular,Gitter
1837,angular,Gitter
15564,angular,Gitter
9369,angular,Gitter
108,angular,Gitter
NA,angular,Gitter
2,angular,Gitter
NA,angular,Gitter
454,angular,Gitter
NA,angular,Gitter
5936,angular,Gitter
1,angular,Gitter
149,angular,Gitter
385,angular,Gitter
2066,angular,Gitter
454,angular,Gitter
55,angular,Gitter
454,angular,Gitter
10466,angular,Gitter
2020,angular,Gitter
23,angular,Gitter
2187,angular,Gitter
55,angular,Gitter
NA,angular,Gitter
1419,angular,Gitter
1807,angular,Gitter
NA,angular,Gitter
58,angular,Gitter
112,angular,Gitter
414,angular,Gitter
15564,angular,Gitter
1046,angular,Gitter
6585,angular,Gitter
284,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
26,angular,Gitter
26,angular,Gitter
13,angular,Gitter
13,angular,Gitter
7218,angular,Gitter
21270,angular,Gitter
27420,angular,Gitter
2066,angular,Gitter
1,angular,Gitter
227,angular,Gitter
4958,angular,Gitter
1508,angular,Gitter
NA,angular,Gitter
1508,angular,Gitter
5,angular,Gitter
1508,angular,Gitter
NA,angular,Gitter
149,angular,Gitter
7649,angular,Gitter
2445,angular,Gitter
121,angular,Gitter
NA,angular,Gitter
38,angular,Gitter
157,angular,Gitter
6023,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
6923,angular,Gitter
8669,angular,Gitter
1034,angular,Gitter
0,angular,Gitter
42,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
1,angular,Gitter
NA,angular,Gitter
2022,angular,Gitter
NA,angular,Gitter
22,angular,Gitter
NA,angular,Gitter
294,angular,Gitter
2882,angular,Gitter
4,angular,Gitter
NA,angular,Gitter
386,angular,Gitter
182,angular,Gitter
NA,angular,Gitter
2919,angular,Gitter
6763,angular,Gitter
0,angular,Gitter
20779,angular,Gitter
14,angular,Gitter
14,angular,Gitter
1055,angular,Gitter
NA,angular,Gitter
3581,angular,Gitter
1055,angular,Gitter
38,angular,Gitter
1508,angular,Gitter
NA,angular,Gitter
4177,angular,Gitter
30,angular,Gitter
4,angular,Gitter
4,angular,Gitter
NA,angular,Gitter
182,angular,Gitter
135,angular,Gitter
NA,angular,Gitter
10,angular,Gitter
68,angular,Gitter
5712,angular,Gitter
1440,angular,Gitter
12699,angular,Gitter
454,angular,Gitter
63,angular,Gitter
13687,angular,Gitter
12296,angular,Gitter
8,angular,Gitter
21,angular,Gitter
1273,angular,Gitter
NA,angular,Gitter
182,angular,Gitter
4130,angular,Gitter
4130,angular,Gitter
2866,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
3958,angular,Gitter
7649,angular,Gitter
169,angular,Gitter
213,angular,Gitter
32,angular,Gitter
32,angular,Gitter
182,angular,Gitter
2882,angular,Gitter
335,angular,Gitter
8596,angular,Gitter
182,angular,Gitter
313,angular,Gitter
42,angular,Gitter
1973,angular,Gitter
19,angular,Gitter
NA,angular,Gitter
3581,angular,Gitter
487,angular,Gitter
2,angular,Gitter
35,angular,Gitter
NA,angular,Gitter
825,angular,Gitter
25991,angular,Gitter
42,angular,Gitter
952,angular,Gitter
5556,angular,Gitter
0,angular,Gitter
8426,angular,Gitter
7089,angular,Gitter
220,angular,Gitter
12,angular,Gitter
3531,angular,Gitter
265,angular,Gitter
NA,angular,Gitter
7864,angular,Gitter
6,angular,Gitter
203,angular,Gitter
1487,angular,Gitter
NA,angular,Gitter
15844,angular,Gitter
NA,angular,Gitter
410,angular,Gitter
27420,angular,Gitter
3623,angular,Gitter
NA,angular,Gitter
532,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
NA,angular,Gitter
11234,angular,Gitter
2866,angular,Gitter
2882,angular,Gitter
NA,angular,Gitter
10,angular,Gitter
52,angular,Gitter
0,angular,Gitter
0,angular,Gitter
355,angular,Gitter
0,angular,Gitter
1054,angular,Gitter
NA,angular,Gitter
20880,angular,Gitter
7,angular,Gitter
5822,angular,Gitter
15844,angular,Gitter
NA,angular,Gitter
456,angular,Gitter
4461,angular,Gitter
4461,angular,Gitter
70,angular,Gitter
20289,angular,Gitter
35,angular,Gitter
NA,angular,Gitter
68,angular,Gitter
7649,angular,Gitter
1487,angular,Gitter
2598,angular,Gitter
15844,angular,Gitter
826,angular,Gitter
3169,angular,Gitter
3260,angular,Gitter
NA,angular,Gitter
355,angular,Gitter
1806,angular,Gitter
410,angular,Gitter
3513,angular,Gitter
136,angular,Gitter
143,angular,Gitter
1054,angular,Gitter
2027,angular,Gitter
28,angular,Gitter
279,angular,Gitter
163,angular,Gitter
51,angular,Gitter
51,angular,Gitter
183,angular,Gitter
16420,angular,Gitter
236,angular,Gitter
136,angular,Gitter
663,angular,Gitter
NA,angular,Gitter
160,angular,Gitter
1,angular,Gitter
1508,angular,Gitter
2882,angular,Gitter
7877,angular,Gitter
1508,angular,Gitter
16,angular,Gitter
748,angular,Gitter
2882,angular,Gitter
1054,angular,Gitter
198,angular,Gitter
332,angular,Gitter
1533,angular,Gitter
1533,angular,Gitter
1533,angular,Gitter
415,angular,Gitter
NA,angular,Gitter
16,angular,Gitter
16,angular,Gitter
